"region","vaccine","year","coverage"
"East Asia & Pacific","mcv1","1982.0","4.0"
"East Asia & Pacific","pol3","1982.0","59.0"
"East Asia & Pacific","rcv1","1982.0","0.0"
"Eastern & Southern Africa","bcg","1982.0","25.0"
"Eastern & Southern Africa","dtp1","1982.0","31.0"
"Eastern & Southern Africa","dtp3","1982.0","16.0"
"Eastern & Southern Africa","mcv1","1982.0","18.0"
"Eastern & Southern Africa","pol3","1982.0","15.0"
"Eastern & Southern Africa","rcv1","1982.0","0.0"
"Eastern Europe & Central Asia","bcg","1982.0","19.0"
"Eastern Europe & Central Asia","dtp1","1982.0","85.0"
"Eastern Europe & Central Asia","dtp3","1982.0","82.0"
"Eastern Europe & Central Asia","mcv1","1982.0","85.0"
"Eastern Europe & Central Asia","pol3","1982.0","82.0"
"Eastern Europe & Central Asia","rcv1","1982.0","0.0"
"Latin America & Caribbean","bcg","1982.0","62.0"
"Latin America & Caribbean","dtp1","1982.0","69.0"
"Latin America & Caribbean","dtp3","1982.0","47.0"
"Latin America & Caribbean","mcv1","1982.0","48.0"
"Latin America & Caribbean","pol3","1982.0","58.0"
"Latin America & Caribbean","rcv1","1982.0","0.0"
"Middle East & North Africa","bcg","1982.0","37.0"
"Middle East & North Africa","dtp1","1982.0","55.0"
"Middle East & North Africa","dtp3","1982.0","36.0"
"Middle East & North Africa","mcv1","1982.0","34.0"
"Middle East & North Africa","pol3","1982.0","49.0"
"Middle East & North Africa","rcv1","1982.0","0.0"
"North America","dtp1","1982.0","89.0"
"North America","dtp3","1982.0","87.0"
"North America","mcv1","1982.0","88.0"
"North America","pol3","1982.0","88.0"
"North America","rcv1","1982.0","88.0"
"South Asia","bcg","1982.0","6.0"
"South Asia","dtp1","1982.0","31.0"
"South Asia","dtp3","1982.0","11.0"
"South Asia","mcv1","1982.0","1.0"
"South Asia","pol3","1982.0","7.0"
"South Asia","rcv1","1982.0","0.0"
"West & Central Africa","bcg","1982.0","24.0"
"West & Central Africa","dtp1","1982.0","14.0"
"West & Central Africa","dtp3","1982.0","6.0"
"West & Central Africa","mcv1","1982.0","9.0"
"West & Central Africa","pol3","1982.0","7.0"
"West & Central Africa","rcv1","1982.0","0.0"
"Western Europe","bcg","1982.0","61.0"
"Western Europe","dtp1","1982.0","71.0"
"Western Europe","dtp3","1982.0","64.0"
"Western Europe","mcv1","1982.0","41.0"
"Western Europe","pol3","1982.0","67.0"
"Western Europe","rcv1","1982.0","16.0"
"Global","bcg","1981.0","21.0"
"Global","dtp1","1981.0","35.0"
"Global","dtp3","1981.0","23.0"
"Global","mcv1","1981.0","19.0"
"Global","pol3","1981.0","23.0"
"Global","rcv1","1981.0","3.0"
"East Asia & Pacific","bcg","1981.0","20.0"
"East Asia & Pacific","dtp1","1981.0","19.0"
"East Asia & Pacific","dtp3","1981.0","12.0"
"East Asia & Pacific","mcv1","1981.0","4.0"
"East Asia & Pacific","pol3","1981.0","7.0"
"East Asia & Pacific","rcv1","1981.0","0.0"
"Eastern & Southern Africa","bcg","1981.0","25.0"
"Eastern & Southern Africa","dtp1","1981.0","29.0"
"Eastern & Southern Africa","dtp3","1981.0","16.0"
"Eastern & Southern Africa","mcv1","1981.0","16.0"
"Eastern & Southern Africa","pol3","1981.0","13.0"
"Eastern & Southern Africa","rcv1","1981.0","0.0"
"Eastern Europe & Central Asia","bcg","1981.0","18.0"
"Eastern Europe & Central Asia","dtp1","1981.0","86.0"
"Eastern Europe & Central Asia","dtp3","1981.0","84.0"
"Eastern Europe & Central Asia","mcv1","1981.0","82.0"
"Eastern Europe & Central Asia","pol3","1981.0","86.0"
"Eastern Europe & Central Asia","rcv1","1981.0","0.0"
"Latin America & Caribbean","bcg","1981.0","58.0"
"Latin America & Caribbean","dtp1","1981.0","66.0"
"Latin America & Caribbean","dtp3","1981.0","42.0"
"Latin America & Caribbean","mcv1","1981.0","48.0"
"Latin America & Caribbean","pol3","1981.0","52.0"
"Latin America & Caribbean","rcv1","1981.0","0.0"
"Middle East & North Africa","bcg","1981.0","27.0"
"Middle East & North Africa","dtp1","1981.0","46.0"
"Middle East & North Africa","dtp3","1981.0","29.0"
"Middle East & North Africa","mcv1","1981.0","26.0"
"Middle East & North Africa","pol3","1981.0","38.0"
"Middle East & North Africa","rcv1","1981.0","0.0"
"North America","dtp1","1981.0","89.0"
"North America","dtp3","1981.0","87.0"
"North America","mcv1","1981.0","88.0"
"North America","pol3","1981.0","87.0"
"North America","rcv1","1981.0","88.0"
"South Asia","bcg","1981.0","5.0"
"South Asia","dtp1","1981.0","24.0"
"South Asia","dtp3","1981.0","6.0"
"South Asia","mcv1","1981.0","0.0"
"South Asia","pol3","1981.0","3.0"
"South Asia","rcv1","1981.0","0.0"
"West & Central Africa","bcg","1981.0","22.0"
"West & Central Africa","dtp1","1981.0","12.0"
"West & Central Africa","dtp3","1981.0","5.0"
"West & Central Africa","mcv1","1981.0","8.0"
"West & Central Africa","pol3","1981.0","6.0"
"West & Central Africa","rcv1","1981.0","0.0"
"Western Europe","bcg","1981.0","61.0"
"Western Europe","dtp1","1981.0","69.0"
"Western Europe","dtp3","1981.0","62.0"
"Western Europe","mcv1","1981.0","38.0"
"Western Europe","pol3","1981.0","65.0"
"Western Europe","rcv1","1981.0","12.0"
"Global","bcg","1980.0","15.0"
"Global","dtp1","1980.0","30.0"
"Global","dtp3","1980.0","20.0"
"Global","mcv1","1980.0","16.0"
"Global","pol3","1980.0","21.0"
"Global","rcv1","1980.0","3.0"
"East Asia & Pacific","bcg","1980.0","16.0"
"East Asia & Pacific","dtp1","1980.0","14.0"
"East Asia & Pacific","dtp3","1980.0","9.0"
"East Asia & Pacific","mcv1","1980.0","4.0"
"East Asia & Pacific","pol3","1980.0","5.0"
"East Asia & Pacific","rcv1","1980.0","0.0"
"Eastern & Southern Africa","bcg","1980.0","9.0"
"Eastern & Southern Africa","dtp1","1980.0","13.0"
"Eastern & Southern Africa","dtp3","1980.0","8.0"
"Eastern & Southern Africa","mcv1","1980.0","8.0"
"Eastern & Southern Africa","pol3","1980.0","8.0"
"Eastern & Southern Africa","rcv1","1980.0","0.0"
"Eastern Europe & Central Asia","bcg","1980.0","6.0"
"Eastern Europe & Central Asia","dtp1","1980.0","82.0"
"Eastern Europe & Central Asia","dtp3","1980.0","76.0"
"Eastern Europe & Central Asia","mcv1","1980.0","73.0"
"Eastern Europe & Central Asia","pol3","1980.0","79.0"
"Eastern Europe & Central Asia","rcv1","1980.0","0.0"
"Latin America & Caribbean","bcg","1980.0","53.0"
"Latin America & Caribbean","dtp1","1980.0","61.0"
"Latin America & Caribbean","dtp3","1980.0","37.0"
"Latin America & Caribbean","mcv1","1980.0","42.0"
"Latin America & Caribbean","pol3","1980.0","60.0"
"Latin America & Caribbean","rcv1","1980.0","0.0"
"Middle East & North Africa","bcg","1980.0","26.0"
"Middle East & North Africa","dtp1","1980.0","45.0"
"Middle East & North Africa","dtp3","1980.0","27.0"
"Middle East & North Africa","mcv1","1980.0","23.0"
"Middle East & North Africa","pol3","1980.0","31.0"
"Middle East & North Africa","rcv1","1980.0","0.0"
"North America","dtp1","1980.0","89.0"
"North America","dtp3","1980.0","87.0"
"North America","mcv1","1980.0","78.0"
"North America","pol3","1980.0","86.0"
"North America","rcv1","1980.0","78.0"
"South Asia","bcg","1980.0","2.0"
"South Asia","dtp1","1980.0","23.0"
"South Asia","dtp3","1980.0","6.0"
"South Asia","mcv1","1980.0","0.0"
"South Asia","pol3","1980.0","2.0"
"South Asia","rcv1","1980.0","0.0"
"West & Central Africa","bcg","1980.0","9.0"
"West & Central Africa","dtp1","1980.0","3.0"
"West & Central Africa","dtp3","1980.0","1.0"
"West & Central Africa","mcv1","1980.0","4.0"
"West & Central Africa","pol3","1980.0","3.0"
"West & Central Africa","rcv1","1980.0","0.0"
"Western Europe","bcg","1980.0","57.0"
"Western Europe","dtp1","1980.0","53.0"
"Western Europe","dtp3","1980.0","46.0"
"Western Europe","mcv1","1980.0","31.0"
"Western Europe","pol3","1980.0","62.0"
"Western Europe","rcv1","1980.0","10.0"
